,time,ticker,abnormal_return,y,volatility,reaction_positive,reaction_negative,volume_adi,volume_mfi,volatility_atr,trend_sma_slow,trend_macd,momentum_rsi,momentum_roc,momentum_ppo,others_dlr,others_cr,risk_factor_pos,risk_factor_neg,risk_factor_polarity,risk_factor_subjectivity,risk_factor_len,item1_pos,item1_neg,item1_polarity,item1_subjectivity,item1_len,item7_pos,item7_neg,item7_polarity,item7_subjectivity,industry_B,industry_C,industry_D,industry_E,industry_F,industry_G,industry_H,industry_I
1057,2010,tile,-0.044155341,0,0.075963104,9,2,-3436745312,59.6905388,1.505908301,10.66098264,0.187005272,56.70213165,3.745043369,1.754349805,0.2531713,126.4870529,281,105,0.455958548,0.401247401,962,942,220,0.621342512,0.282862707,4852,1149,470,0.419394688,0.333676834,0,0,1,0,0,0,0,0
1058,2011,tile,-0.052629783,0,0.161627403,2,9,-3961904054,52.35256856,1.85273444,14.2533448,-0.097490099,49.46697382,-1.215946256,-0.886153079,-0.119537478,189.0548825,313,126,0.425968108,0.398366606,1102,919,218,0.61653474,0.283188045,4460,1070,402,0.453804348,0.330044843,0,0,1,0,0,0,0,0
1059,2012,tile,-0.322084806,0,0.173856734,8,3,-4501038015,55.3949232,1.468083375,11.8796352,0.087401099,53.23488693,1.820807613,0.709602876,0.135153795,148.1378682,301,126,0.409836065,0.40861244,1045,883,216,0.606915377,0.284493917,4154,992,413,0.412099644,0.338228214,0,0,1,0,0,0,0,0
1060,2013,tile,-0.224990577,0,0.256716377,6,5,-5034430682,54.86879576,1.879790373,16.59235044,0.136539464,54.67495815,1.56057018,0.836279055,0.1267619,246.2670282,299,122,0.420427552,0.411534701,1023,877,212,0.610651974,0.285227868,4483,1047,470,0.380355965,0.338389471,0,0,1,0,0,0,0,0
1061,2014,tile,-0.094498835,0,0.334595874,11,0,-5539783822,50.08567125,1.756094703,16.63782997,-0.108122489,47.01376409,-0.984805199,-0.677359173,-0.110956027,238.0845536,286,114,0.429999999,0.404040404,990,909,225,0.603174603,0.283925889,4034,977,410,0.408795962,0.343827466,0,0,1,0,0,0,0,0
1062,2015,tile,0.144519452,1,0.152433179,7,4,-6253370246,52.32360983,1.867065987,19.65766566,0.10342736,54.02909819,1.138249358,0.578198921,0.062914216,307.502059,310,144,0.365638766,0.4,1135,943,225,0.614726027,0.285504766,4665,1130,409,0.46848603,0.329903537,0,0,1,0,0,0,0,0
1063,2016,tile,-0.262617841,0,0.108364262,6,5,-6965014256,48.51962965,1.339189879,15.90431638,-0.037903373,49.7377736,0.153259737,-0.247897826,-0.007135616,226.5755959,282,130,0.368932038,0.384687208,1071,943,219,0.623063683,0.288839175,4835,1137,457,0.426599749,0.329679421,0,0,1,0,0,0,0,0
1064,2017,tile,-0.565447084,0,0.093951396,7,4,-7583192411,53.70406815,1.287675052,18.94715045,0.172255164,55.27851819,1.451551461,0.848383139,0.126237025,295.8735871,414,199,0.350734094,0.39044586,1570,939,220,0.620362381,0.289894947,3813,838,394,0.36038961,0.323105166,0,0,1,0,0,0,0,0
1065,2018,tile,-0.091873808,0,0.404327515,3,8,-8010311096,47.08806481,1.213381644,21.77886639,-0.223798827,44.78518311,-2.25738983,-1.251620234,-0.221561276,338.530554,431,205,0.355345911,0.376777251,1688,963,234,0.609022556,0.291666667,4009,875,386,0.38778747,0.31454228,0,0,1,0,0,0,0,0
1066,2006,dgica,1.315970476,1,0.06282182,6,5,-652535086.9,58.24187276,8.12108404,10.92412053,0.04041697,51.97110441,0.888716583,0.360750955,0.053464314,60.48777755,658,271,0.416576964,0.324711639,2861,1326,464,0.481564246,0.307085263,29,4,0,0.99999975,0.13793103,0,0,0,0,0,0,1,0
1067,2007,dgica,0.311260001,1,0.147783741,5,6,-937334193.9,41.60656557,7.048954376,9.893477356,-0.035504219,47.41762206,-0.476575729,-0.341236955,-0.043950788,43.44428404,660,270,0.419354838,0.32597266,2853,1319,462,0.481190342,0.307546192,29,4,0,0.99999975,0.13793103,0,0,0,0,0,0,1,0
1068,2008,dgica,-0.455884406,0,0.180492857,7,4,-1158023163,53.20186478,6.951863503,10.14465461,-0.015657081,50.12651931,0.315453245,-0.182724753,0.000408956,47.83372906,585,231,0.433823529,0.328634716,2483,1326,458,0.486547085,0.309507287,29,4,0,0.99999975,0.13793103,0,0,0,0,0,0,1,0
1069,2009,dgica,-0.009603334,0,9.91E-07,2,9,-1296070085,51.09883201,5.991409434,9.454660773,-0.00710683,49.58575177,-0.123835097,-0.091766895,-0.018599091,37.62469495,670,262,0.43776824,0.331790673,2809,1342,458,0.491111111,0.311958405,21,5,0,0.9999998,0.238095227,0,0,0,0,0,0,1,0
1070,2010,dgica,0.061711899,1,0.075963104,6,5,-1493430453,51.58343109,5.046238021,8.800821098,0.011557413,49.65306973,0.391313043,0.082518218,-0.014667571,28.79725104,667,262,0.435952637,0.328152596,2831,1346,467,0.48483177,0.305630479,15,4,0,0.99999975,0.266666649,0,0,0,0,0,0,1,0
1071,2011,dgica,-0.106065898,0,0.161627403,2,9,-1650424803,47.94274971,4.572947927,8.710901397,-0.013889435,48.91980321,0.042062767,-0.166070342,0.005875475,26.84964869,679,261,0.444680851,0.328786289,2859,1493,469,0.521916412,0.312818878,4231,911,452,0.336757153,0.322146065,0,0,0,0,0,0,1,0
1072,2012,dgica,-0.128761815,0,0.173856734,7,4,-1765955839,47.98969728,4.545185018,9.717178173,0.008569161,50.37464545,0.171552122,0.070980431,0.010593219,41.92534714,732,274,0.455268389,0.326623377,3080,1543,476,0.528479445,0.310615385,4190,872,454,0.315233786,0.31646778,0,0,0,0,0,0,1,0
1073,2013,dgica,0.069145768,1,0.256716377,4,7,-1910760086,46.13999042,4.313498371,10.44997396,0.050910114,51.69070695,0.858471677,0.465918827,0.063140267,53.72646324,734,273,0.457795432,0.326948052,3080,1558,483,0.526702597,0.312366085,3941,822,444,0.298578199,0.321238264,0,0,0,0,0,0,1,0
1074,2014,dgica,0.107169875,1,0.334595874,4,7,-2066509197,56.27128282,4.100088884,11.26078296,0.007551244,50.9054098,0.191933797,0.060285079,0.015758012,64.57854548,834,299,0.472197705,0.332063306,3412,1555,486,0.523762861,0.311033222,3942,831,451,0.296411856,0.325215627,0,0,0,0,0,0,1,0
1075,2015,dgica,-0.088977887,0,0.152433179,1,10,-2203266970,48.67901481,3.598253645,11.42633007,-0.024534406,48.37433928,-0.332860011,-0.220696084,-0.036139397,66.10170484,838,299,0.474054529,0.331004367,3435,1538,484,0.521266073,0.311220563,4225,894,464,0.316642121,0.321420118,0,0,0,0,0,0,1,0
1076,2016,dgica,-0.234104963,0,0.108364262,6,5,-2354091810,56.62736314,3.277820837,12.26829126,0.070123184,53.89916586,1.208825347,0.566352373,0.100189031,81.05335425,837,309,0.460732984,0.331501302,3457,1556,487,0.523250122,0.310769699,4370,921,486,0.309168443,0.321967963,0,0,0,0,0,0,1,0
1077,2017,dgica,-0.015035651,0,0.093951396,4,7,-2520980980,52.6758292,3.057736034,13.51218981,0.033213968,51.57466809,0.337362417,0.226212495,0.009700388,97.87607947,847,311,0.462867012,0.331995413,3488,1589,497,0.523489933,0.312790523,4548,945,515,0.294520548,0.321020229,0,0,0,0,0,0,1,0
1078,2018,dgica,0.1197612,1,0.404327515,4,7,-2639805484,46.98146447,2.343815357,12.68899054,-0.069744493,46.57585955,-0.904466805,-0.535180342,-0.078692672,83.2735197,801,300,0.455040872,0.330432173,3332,1582,503,0.517505995,0.311845648,4300,827,487,0.258751902,0.305581395,0,0,0,0,0,0,1,0
1079,2019,dgica,-0.193172574,0,0.319511969,6,5,-2698551929,49.08957456,1.690089679,12.60159606,0.035243875,51.86539716,0.62377549,0.268871228,0.049026704,84.86339093,840,339,0.424936386,0.325420922,3623,1576,496,0.521235521,0.310877719,3945,732,473,0.214937759,0.305449937,0,0,0,0,0,0,1,0
1080,2014,pki,-0.026067102,0,0.334595874,8,3,-21045898487,51.17835728,1.696865317,42.85886596,0.130101695,52.17986896,0.429557255,0.3123259,0.025929844,195.6670774,595,346,0.264612114,0.406479481,2315,779,260,0.499518768,0.28103868,9122,1904,911,0.352753108,0.308594606,0,0,1,0,0,0,0,0
1081,2015,pki,0.175802459,1,0.152433179,5,6,-21800629622,56.30352325,1.599465419,48.16976427,0.234129856,55.17977215,1.045309206,0.489355419,0.082830245,234.0131853,605,349,0.268343815,0.406996587,2344,724,237,0.506763787,0.287810722,9626,2060,937,0.374708041,0.311344276,0,0,1,0,0,0,0,0
1082,2016,pki,0.308430761,1,0.108364262,4,7,-22273067396,50.59021082,1.53565726,50.86766517,0.021460279,50.74634081,0.159976178,0.026975261,-0.00850697,249.6809584,614,355,0.267285861,0.401242236,2415,741,229,0.527835051,0.27247191,9517,2021,890,0.388526279,0.3058737,0,0,1,0,0,0,0,0
1083,2017,pki,-0.001391993,0,0.093951396,8,3,-22633994657,59.94365742,1.362613788,62.08580797,0.548113488,60.28600754,1.604663847,0.887700981,0.13646349,333.2526494,638,365,0.272183449,0.400239425,2506,656,236,0.470852017,0.27112462,8882,1894,866,0.372463768,0.310740824,0,0,1,0,0,0,0,0
1084,2018,pki,-0.096032633,0,0.404327515,6,5,-22888387139,53.96583113,2.008268558,79.49080139,0.293613203,54.24861732,0.53657518,0.357112997,0.02993701,448.8123219,643,370,0.269496545,0.398505114,2542,527,185,0.480337078,0.262827612,8488,1790,784,0.390831391,0.303251649,0,0,1,0,0,0,0,0
1085,2006,pki,0.013868886,1,0.06282182,3,8,-5736372224,49.87870607,2.680748292,18.82847972,-0.021739149,49.45488926,-0.086860273,-0.127601467,-0.017930022,29.07215008,322,158,0.341666666,0.415584415,1155,594,174,0.546874999,0.231604343,6059,1211,601,0.336644591,0.299059251,0,0,1,0,0,0,0,0
1086,2007,pki,0.1596868,1,0.147783741,5,6,-8652104704,53.47402726,2.958579955,23.09279224,0.120418915,55.71826813,0.778291807,0.549282056,0.067066158,59.8516103,427,239,0.282282282,0.404863222,1645,656,197,0.53810082,0.25402025,7839,1592,736,0.367697594,0.296976655,0,0,1,0,0,0,0,0
1087,2011,pki,0.270093383,1,0.161627403,3,8,-17565233929,50.21744044,1.631475426,22.75715483,-0.148269361,48.16332305,-1.198040689,-0.753576814,-0.096699725,54.34402628,563,323,0.270880361,0.402727273,2200,808,246,0.533206831,0.287271736,9676,2042,891,0.392430958,0.303121124,0,0,1,0,0,0,0,0
1088,2012,pki,-0.043858326,0,0.173856734,5,6,-18916488136,53.63107412,1.51486489,25.55463878,0.332589815,57.74123757,2.618821923,1.369357409,0.189088956,79.68734579,568,332,0.262222222,0.407424174,2209,735,250,0.492385786,0.288517868,10089,2086,926,0.385126162,0.298542968,0,0,1,0,0,0,0,0
1089,2013,pki,0.032570502,1,0.256716377,6,5,-20085469908,54.43920484,1.617352567,33.61519162,0.214896108,55.69360617,1.315660313,0.624074688,0.107017209,133.818533,592,344,0.264957265,0.407310705,2298,764,250,0.506903353,0.286036671,9097,1931,885,0.371448864,0.3095526,0,0,1,0,0,0,0,0
1090,2006,galt,0.440829419,1,0.06282182,5,6,10646.46731,40.25041791,0.772993662,13.97445599,-0.393876908,44.12471967,-6.980690794,-5.569320637,-0.762410051,-44.19285069,376,131,0.483234713,0.402061855,1261,689,281,0.420618556,0.273162489,2264,557,230,0.415501905,0.347614841,0,0,1,0,0,0,0,0
1091,2007,galt,2.380091677,1,0.147783741,7,4,-1534728.921,48.54268179,0.511187225,3.88339566,0.028766618,48.5179948,12.68267695,-0.196210397,0.17602896,-83.34661405,380,126,0.501976284,0.404476419,1251,497,181,0.466076695,0.299205649,2521,576,269,0.363313609,0.33518445,0,0,1,0,0,0,0,0
1092,2008,galt,1.564918683,1,0.180492857,7,4,-1662083.94,46.77912702,0.264125056,2.115670409,-0.08713115,43.58586538,-1.38166693,-4.650398829,-0.810778885,-91.72061869,678,229,0.495038588,0.376192451,2411,574,212,0.460559796,0.289502762,3163,766,241,0.521350546,0.318368637,0,0,1,0,0,0,0,0
1093,2009,galt,1.10751612,1,9.91E-07,3,8,-1733364.24,52.73135065,0.20800563,1.904157504,0.025744331,50.75967519,8.416986791,1.282581812,0.450388834,-91.77516605,665,220,0.502824858,0.375636672,2356,511,199,0.439436619,0.288970289,2556,620,210,0.493975903,0.324726134,0,0,1,0,0,0,0,0
1094,2010,galt,-0.056386618,0,0.075963104,3,8,-1606507.257,50.87915247,0.257395219,3.54343406,0.071170794,53.12983584,6.4570102,2.207428127,0.4633354,-84.43640799,554,170,0.53038674,0.376690947,1922,504,189,0.454545454,0.283088235,2304,511,208,0.421418636,0.312065972,0,0,1,0,0,0,0,0
1095,2011,galt,2.541892144,1,0.161627403,2,9,-600144.7447,46.02291781,0.467842931,6.432142856,0.020813243,48.59917882,1.600149506,0.26014993,0.025610533,-72.7325707,988,362,0.463703703,0.375104196,3599,505,194,0.444921316,0.286945813,2622,574,231,0.426086956,0.307017544,0,0,1,0,0,0,0,0
1096,2012,galt,0.845291229,1,0.173856734,3,8,-10225.7487,48.095198,0.256317991,3.13588307,-0.089182089,44.1083486,-3.494051359,-2.958811126,-0.413239098,-87.47021142,979,361,0.46119403,0.375245029,3571,584,229,0.436654366,0.288809947,2835,638,248,0.440180586,0.312522046,0,0,1,0,0,0,0,0
1097,2013,galt,-1.372296945,0,0.256716377,5,6,1142073.958,58.77174167,0.466105848,5.521884939,0.179581009,57.13814438,8.119496933,3.697322877,0.544266704,-75.40050971,989,370,0.455481972,0.368492408,3688,661,262,0.432286023,0.274375743,2950,664,257,0.441910966,0.31220339,0,0,1,0,0,0,0,0
1098,2014,galt,0.308959282,1,0.334595874,7,4,-6116538.464,51.43545738,0.855002703,9.89148962,-0.124682304,46.82262003,-0.886567345,-2.722437429,-0.335411611,-59.24368896,1229,434,0.478051713,0.380114286,4375,700,268,0.446280991,0.265423636,3253,711,260,0.464469618,0.298493698,0,0,1,0,0,0,0,0
1099,2015,galt,2.020087751,1,0.152433179,6,5,-20729521.19,51.16774616,0.214547335,2.888807991,-0.054749829,45.57533944,-2.512902043,-2.073715233,-0.297404115,-88.1896729,1241,439,0.477380952,0.38585209,4354,780,318,0.420765027,0.261740167,3402,662,296,0.382045929,0.281599059,0,0,1,0,0,0,0,0
1100,2016,galt,1.243426109,1,0.108364262,7,4,-24595443.27,52.09013825,0.128645596,1.409658118,-0.028706967,48.22818698,0.041630129,-2.523962715,-0.204324969,-94.21388406,1310,462,0.478555304,0.380175928,4661,881,352,0.429034874,0.261894647,2272,490,206,0.408045976,0.306338028,0,0,1,0,0,0,0,0
1101,2017,galt,0.077801754,1,0.093951396,5,6,-21529552.65,60.69054231,0.194999265,2.096857184,0.041920543,53.05193452,6.601317405,2.289392943,0.488515326,-90.83177868,1244,442,0.475682087,0.383007724,4402,945,351,0.458333333,0.261290323,1513,340,169,0.335952848,0.336417713,0,0,1,0,0,0,0,0
1102,2018,galt,-0.669074779,0,0.404327515,5,6,-13286711.33,51.46857266,0.481057387,4.860047499,0.063125728,50.52102721,6.327703793,1.308501953,0.010593426,-79.09644192,1260,443,0.479741632,0.379287305,4490,1102,373,0.494237288,0.2634399,1734,373,196,0.311072056,0.328143022,0,0,1,0,0,0,0,0
1103,2019,galt,0.096052549,1,0.319511969,4,7,-13050796.99,45.6852497,0.270150307,4.117007037,-0.04402122,47.01416379,-1.094564525,-1.223532218,-0.072118529,-82.93131788,1257,441,0.480565371,0.382777277,4436,1275,428,0.497357604,0.267430904,1513,335,164,0.34268537,0.329808328,0,0,1,0,0,0,0,0
1104,2012,trmb,-0.472646472,0,0.173856734,3,8,270499138.7,51.20178795,0.651540821,24.47787846,0.19042311,55.04283528,1.676627041,0.731482985,0.128084664,300.3456316,845,454,0.30100077,0.375759329,3457,1266,203,0.723621511,0.296169355,6689,1504,562,0.455953533,0.308865301,0,0,1,0,0,0,0,0
1105,2013,trmb,-0.456778534,0,0.256716377,5,6,294225638.1,54.04761642,0.6709475,29.0360119,0.118997184,52.72577562,0.78276483,0.369526257,0.0592126,371.0765862,988,524,0.306878307,0.379994974,3979,1450,242,0.71394799,0.311889401,6833,1550,566,0.465028355,0.309673643,0,0,1,0,0,0,0,0
1106,2014,trmb,0.207396026,1,0.334595874,3,8,305144319.9,47.07658634,0.787544922,33.7772405,-0.130962563,46.67723003,-0.793857209,-0.471726034,-0.106383589,439.3413135,1142,584,0.323290846,0.380847308,4532,1252,233,0.686195286,0.334158416,7049,1605,634,0.433675748,0.317633707,0,0,1,0,0,0,0,0
1107,2015,trmb,0.204625092,1,0.152433179,8,3,304966805.8,47.93251586,0.608043985,22.98076171,-0.161743998,46.00136573,-0.721075241,-0.717913332,-0.08449539,266.061184,1188,618,0.315614618,0.379730866,4756,1202,223,0.687017543,0.333099579,6705,1498,651,0.394136808,0.320507084,0,0,1,0,0,0,0,0
1108,2016,trmb,0.020632183,1,0.108364262,5,6,307433170,55.56728964,0.626344888,25.25362788,0.204207552,54.98303515,1.816845778,0.767093127,0.135103266,313.3215503,1170,613,0.31239484,0.37791437,4718,1222,225,0.689011748,0.335575139,6379,1408,660,0.361702127,0.324188744,0,0,1,0,0,0,0,0
1109,2017,trmb,0.004833891,1,0.093951396,3,8,323122954.9,56.9801302,0.619554149,35.65165024,0.328356017,57.62188239,1.479978918,0.929478507,0.118951346,483.0711246,1141,587,0.320601852,0.377045603,4583,1103,216,0.67247915,0.330908179,6513,1360,659,0.347201585,0.309995394,0,0,1,0,0,0,0,0
1110,2018,trmb,0.26925997,1,0.404327515,7,4,323740457.7,49.37782591,0.995600796,38.04888751,-0.16470928,48.96756046,-0.861470117,-0.476640924,-0.084054275,507.1045301,1126,627,0.284654877,0.376827171,4652,1101,210,0.679633867,0.34051948,6024,1319,517,0.436819172,0.304780876,0,0,1,0,0,0,0,0
1111,2006,trmb,0.286313632,1,0.06282182,4,7,75763905.74,51.30782803,0.319766754,11.06888566,0.11438319,55.48788353,2.097868834,1.088800487,0.142337223,81.62836627,591,252,0.402135231,0.361182519,2334,996,161,0.721694036,0.285467555,4162,999,321,0.513636363,0.317155214,0,0,1,0,0,0,0,0
1112,2007,trmb,0.425466517,1,0.147783741,8,3,117154492.5,55.61355972,0.465021066,16.09475485,0.143527907,55.81412379,1.188314593,0.924560967,0.070037961,162.2432284,487,222,0.373765867,0.377730421,1877,953,168,0.700267618,0.292842215,4701,1107,367,0.502035278,0.313550308,0,0,1,0,0,0,0,0
1113,2008,trmb,0.705405966,1,0.180492857,7,4,147697149.3,44.18942118,0.689970127,14.4295029,-0.214897736,46.71967902,-1.162429081,-1.802372739,-0.132810018,127.444448,555,258,0.365313653,0.380796253,2135,1098,183,0.714285714,0.289164785,4927,1141,406,0.475113122,0.313984169,0,0,1,0,0,0,0,0
1114,2009,trmb,0.465681381,1,9.91E-07,4,7,206234670.4,49.17991441,0.395779219,10.12436966,0.061038024,51.92071059,1.772129862,0.429709091,0.060987233,64.98803666,572,262,0.371702637,0.377204884,2211,1081,180,0.714512291,0.291358595,4462,1070,421,0.435278336,0.334155087,0,0,1,0,0,0,0,0
1115,2010,trmb,0.11636896,1,0.075963104,8,3,245301251.6,55.67175772,0.40384335,15.02978783,0.210115771,57.93272916,2.413710873,1.323973215,0.182652343,148.3402268,641,289,0.378494623,0.373493976,2490,1227,211,0.706536856,0.296006587,5561,1324,492,0.458149779,0.326559971,0,0,1,0,0,0,0,0
1116,2011,trmb,0.052513877,1,0.161627403,4,7,258164373.5,49.43504512,0.702316051,20.85652548,0.050801196,51.03808999,0.680148616,0.197602364,0.033068074,237.4501151,794,416,0.312396694,0.379786566,3186,1182,175,0.742078113,0.29896453,6463,1467,547,0.456802383,0.311619991,0,0,1,0,0,0,0,0
1117,2007,bco,-0.108065291,0,0.147783741,8,3,-23413351939,48.41717849,33.60705209,28.26583245,0.038049797,50.93643081,-0.030895255,0.121343407,-0.024675368,174.7045759,657,304,0.367325702,0.394985614,2433,652,256,0.436123348,0.3252149,9952,2783,831,0.540121749,0.363143087,0,0,0,0,0,0,0,1
1118,2008,bco,-0.228941838,0,0.180492857,4,7,-28808124163,50.32888995,31.30177533,28.48282181,-0.232243977,48.41195075,-0.934976197,-1.09405059,-0.076932211,173.0384782,284,165,0.265033407,0.405600722,1107,373,136,0.46561886,0.321744627,7584,1972,639,0.510532363,0.344277426,0,0,0,0,0,0,0,1
1119,2009,bco,-0.122772475,0,9.91E-07,8,3,-31471303807,52.59329385,4.370271826,22.68451769,0.032806032,49.4423978,0.482307305,0.119989885,-0.03354772,120.8361525,284,168,0.256637168,0.399293286,1132,390,149,0.447124303,0.312282734,8305,2102,654,0.525399129,0.331848284,0,0,0,0,0,0,0,1
1120,2010,bco,-0.221706834,0,0.075963104,5,6,-32816150749,51.72076413,3.516683681,20.7140147,0.053374256,52.32662204,0.689184003,0.186919386,0.046201941,102.3850103,345,196,0.275415896,0.408301886,1325,436,162,0.458193979,0.316737288,9668,2299,822,0.473245754,0.322817542,0,0,0,0,0,0,0,1
1121,2011,bco,-0.094270131,0,0.161627403,7,4,-33756865542,54.23128769,3.840600997,24.6876493,-0.006631759,51.56788142,0.264621754,-0.080266177,0.005533719,139.6977351,854,276,0.511504424,0.287531807,3930,398,156,0.436823104,0.32115942,9950,2297,918,0.428926905,0.323115578,0,0,0,0,0,0,0,1
1122,2012,bco,-0.259603383,0,0.173856734,6,5,-34441322217,54.32486036,3.002508436,22.01547199,0.071996021,52.50264285,0.751478836,0.27693537,0.030077598,115.3326232,596,207,0.484433374,0.287093314,2797,408,162,0.431578947,0.328530259,8786,2051,840,0.418886198,0.32904621,0,0,0,0,0,0,0,1
1123,2013,bco,0.002281147,1,0.256716377,0,11,-35097527402,55.51129925,2.945995222,25.40379937,0.13257646,53.41551273,0.978080199,0.461143799,0.076708203,149.225182,617,227,0.462085308,0.289536878,2915,399,154,0.443037974,0.338226299,9023,2058,934,0.375668449,0.33159703,0,0,0,0,0,0,0,1
1124,2014,bco,0.627538216,1,0.334595874,5,6,-35792947708,46.87770554,2.52855823,25.06064907,-0.247156322,44.90257707,-1.421339103,-1.018982756,-0.1270104,139.2710737,590,243,0.416566626,0.284009546,2933,400,157,0.436265708,0.327069876,8486,1932,811,0.408676631,0.323238275,0,0,0,0,0,0,0,1
1125,2015,bco,0.637011021,1,0.152433179,4,7,-36553043298,50.53251814,2.233620413,26.60647596,0.207232029,52.64596618,1.344343987,0.806718232,0.071997151,161.5689775,578,258,0.382775119,0.292614631,2857,397,173,0.392982455,0.31147541,8904,1974,953,0.348821319,0.328728661,0,0,0,0,0,0,0,1
1126,2016,bco,0.229088808,1,0.108364262,6,5,-37032790732,60.43151511,2.217342435,31.30098163,0.300083837,55.63571399,2.042224397,0.842375488,0.146779415,209.810018,513,245,0.353562005,0.292212799,2594,365,163,0.382575757,0.31884058,8689,1883,968,0.320940021,0.328116009,0,0,0,0,0,0,0,1
1127,2017,bco,0.009207792,1,0.093951396,3,8,-37479880282,57.16535331,3.746782512,62.13349513,1.048036392,61.32979579,3.328762089,1.822370218,0.260847773,521.809975,643,310,0.349422875,0.299968524,3177,375,174,0.366120218,0.311401021,9568,2067,1001,0.347457627,0.320652174,0,0,0,0,0,0,0,1
